"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"11103123343","131","Newcastle","1","New South Wales",0.1789
"11103123344","131","Newcastle","1","New South Wales",0.2133
"11103123401","131","Newcastle","1","New South Wales",0.0959
"11103123402","131","Newcastle","1","New South Wales",0.2052
"11103123403","131","Newcastle","1","New South Wales",0.16
"11103123404","131","Newcastle","1","New South Wales",0.1218
"11103123405","131","Newcastle","1","New South Wales",0.1243
"11103123406","131","Newcastle","1","New South Wales",0.187
"11103123407","131","Newcastle","1","New South Wales",0.2143
"11103123408","131","Newcastle","1","New South Wales",0.2066
"11103123409","131","Newcastle","1","New South Wales",0.2951
"11103123410","131","Newcastle","1","New South Wales",0.3917
"11103123411","131","Newcastle","1","New South Wales",0.1304
"11103123412","131","Newcastle","1","New South Wales",0.2292
"11103123413","131","Newcastle","1","New South Wales",0.3911
"11103123414","131","Newcastle","1","New South Wales",0.1354
"11103123415","131","Newcastle","1","New South Wales",0.1162
"11103123416","131","Newcastle","1","New South Wales",0.2689
"11103123417","131","Newcastle","1","New South Wales",0.3106
"11103123418","131","Newcastle","1","New South Wales",0.1092
"11103123419","131","Newcastle","1","New South Wales",0.074
"11103123420","131","Newcastle","1","New South Wales",0.1297
"11103123421","131","Newcastle","1","New South Wales",0.2513
"11103123422","131","Newcastle","1","New South Wales",0.2052
"11103123423","131","Newcastle","1","New South Wales",0.1781
"11103123424","131","Newcastle","1","New South Wales",0.0882
"11103123425","131","Newcastle","1","New South Wales",0.2048
"11103123426","131","Newcastle","1","New South Wales",0.1284
"11103123427","131","Newcastle","1","New South Wales",0.1614
"11103123501","131","Newcastle","1","New South Wales",0.1576
"11103123502","131","Newcastle","1","New South Wales",0.3382
"11103123503","131","Newcastle","1","New South Wales",0.1782
"11103123504","131","Newcastle","1","New South Wales",0.2823
"11103123505","131","Newcastle","1","New South Wales",0.0782
"11103123506","131","Newcastle","1","New South Wales",0.2112
"11103123507","131","Newcastle","1","New South Wales",0.1373
"11103123508","131","Newcastle","1","New South Wales",0.1259
"11103123509","131","Newcastle","1","New South Wales",0.1594
"11103123510","131","Newcastle","1","New South Wales",0.216
"11103123511","131","Newcastle","1","New South Wales",0.0894
"11103123512","131","Newcastle","1","New South Wales",0.1542
"11103123513","131","Newcastle","1","New South Wales",0.1377
"11103123514","131","Newcastle","1","New South Wales",0.2452
"11103123515","131","Newcastle","1","New South Wales",0.1004
"11103123516","131","Newcastle","1","New South Wales",0.2624
"11103123517","131","Newcastle","1","New South Wales",0.3681
"11103123518","131","Newcastle","1","New South Wales",0.1453
"11103123519","131","Newcastle","1","New South Wales",0.1647
"12101139801","132","North Sydney","1","New South Wales",0.0099
"12101139802","132","North Sydney","1","New South Wales",0.1254
"12101139803","132","North Sydney","1","New South Wales",0.1114
"12101139804","132","North Sydney","1","New South Wales",0.0821
"12101139805","132","North Sydney","1","New South Wales",0.0929
"12101139806","132","North Sydney","1","New South Wales",0.0439
"12101139807","132","North Sydney","1","New South Wales",0.1231
"12101139808","132","North Sydney","1","New South Wales",0.0664
"12101139809","132","North Sydney","1","New South Wales",0.0477
"12101139810","132","North Sydney","1","New South Wales",0.0666
"12101139811","132","North Sydney","1","New South Wales",0.1409
"12101139812","132","North Sydney","1","New South Wales",0.1721
"12101139813","132","North Sydney","1","New South Wales",0.0263
"12101139814","132","North Sydney","1","New South Wales",0.0332
"12101139815","132","North Sydney","1","New South Wales",0.0262
"12101139816","132","North Sydney","1","New South Wales",0.0409
"12101139817","132","North Sydney","1","New South Wales",0.0577
"12101139818","132","North Sydney","1","New South Wales",0.0179
"12101139819","132","North Sydney","1","New South Wales",0.0295
"12101139820","132","North Sydney","1","New South Wales",0.0195
"12101139821","132","North Sydney","1","New South Wales",0.0758
"12101139822","132","North Sydney","1","New South Wales",0.1742
"12101139832","132","North Sydney","1","New South Wales",0.0253
"12101139833","132","North Sydney","1","New South Wales",0.0695
"12101139835","132","North Sydney","1","New South Wales",0.0396
"12101139836","132","North Sydney","1","New South Wales",0.1724
"12101139837","132","North Sydney","1","New South Wales",0.0762
"12101139838","132","North Sydney","1","New South Wales",0.1041
"12101139839","132","North Sydney","1","New South Wales",0.0715
"12101139841","132","North Sydney","1","New South Wales",0.015
"12101139842","132","North Sydney","1","New South Wales",0.0583
"12101139843","132","North Sydney","1","New South Wales",0.0609
"12101139850","132","North Sydney","1","New South Wales",0.0595
"12101139851","132","North Sydney","1","New South Wales",0.0849
"12101139852","132","North Sydney","1","New South Wales",0.0944
"12101139853","132","North Sydney","1","New South Wales",0.2399
"12101139857","132","North Sydney","1","New South Wales",0.0252
"12101139859","132","North Sydney","1","New South Wales",0.0134
"12101139860","132","North Sydney","1","New South Wales",0.1341
"12101139901","132","North Sydney","1","New South Wales",0.0869
"12101139902","132","North Sydney","1","New South Wales",0.0958
"12101139903","132","North Sydney","1","New South Wales",0.0413
"12101139904","132","North Sydney","1","New South Wales",0.0358
"12101139905","132","North Sydney","1","New South Wales",0.0515
"12101139910","132","North Sydney","1","New South Wales",0.03
"12101139911","132","North Sydney","1","New South Wales",0.0303
"12101139912","132","North Sydney","1","New South Wales",0.0351
"12101139914","132","North Sydney","1","New South Wales",0.1169
"12101139917","132","North Sydney","1","New South Wales",0.3199
"12101139918","132","North Sydney","1","New South Wales",0.1391
"12101139919","132","North Sydney","1","New South Wales",0.3595
"12101139920","132","North Sydney","1","New South Wales",0.1785
"12101139921","132","North Sydney","1","New South Wales",0.2657
"12101139922","132","North Sydney","1","New South Wales",0.1713
"12101139923","132","North Sydney","1","New South Wales",0.2186
"12101139924","132","North Sydney","1","New South Wales",0.1896
"12101139925","132","North Sydney","1","New South Wales",0.0386
"12101139926","132","North Sydney","1","New South Wales",0.0336
"12101139927","132","North Sydney","1","New South Wales",0.0387
"12101139928","132","North Sydney","1","New South Wales",0.0184
"12101139929","132","North Sydney","1","New South Wales",0.0317
"12101139930","132","North Sydney","1","New South Wales",0.1926
"12101139931","132","North Sydney","1","New South Wales",0.1686
"12101139932","132","North Sydney","1","New South Wales",0.1858
"12101139933","132","North Sydney","1","New South Wales",0.0763
"12101139934","132","North Sydney","1","New South Wales",0.1435
"12101139935","132","North Sydney","1","New South Wales",0.056
"12101139936","132","North Sydney","1","New South Wales",0.224
"12101139937","132","North Sydney","1","New South Wales",0.0454
"12101139938","132","North Sydney","1","New South Wales",0.201
"12101139939","132","North Sydney","1","New South Wales",0.0982
"12101139940","132","North Sydney","1","New South Wales",0.1564
"12101139941","132","North Sydney","1","New South Wales",0.1963
"12101139942","132","North Sydney","1","New South Wales",0.0339
"12101140001","132","North Sydney","1","New South Wales",0.0814
"12101140002","132","North Sydney","1","New South Wales",0.0727
"12101140003","132","North Sydney","1","New South Wales",0.914
"12101140004","132","North Sydney","1","New South Wales",0.1236
"12101140005","132","North Sydney","1","New South Wales",0.0641
"12101140006","132","North Sydney","1","New South Wales",0.1134
"12101140007","132","North Sydney","1","New South Wales",0.1396
"12101140008","132","North Sydney","1","New South Wales",0.2366
"12101140009","132","North Sydney","1","New South Wales",0.1129
"12101140010","132","North Sydney","1","New South Wales",0.0746
"12101140011","132","North Sydney","1","New South Wales",0.143
"12101140012","132","North Sydney","1","New South Wales",0.1858
"12101140013","132","North Sydney","1","New South Wales",0.3518
"12101140014","132","North Sydney","1","New South Wales",0.102
"12101140015","132","North Sydney","1","New South Wales",0.2553
"12101140016","132","North Sydney","1","New South Wales",0.1465
"12101140017","132","North Sydney","1","New South Wales",0.1134
"12101140018","132","North Sydney","1","New South Wales",0.1614
"12101140019","132","North Sydney","1","New South Wales",0.1382
"12101140020","132","North Sydney","1","New South Wales",0.1741
"12101140021","132","North Sydney","1","New South Wales",0.1233
"12101140022","132","North Sydney","1","New South Wales",0.0392
"12101140023","132","North Sydney","1","New South Wales",0.2513
"12101140024","132","North Sydney","1","New South Wales",0.0425
"12101140025","132","North Sydney","1","New South Wales",0.2041
"12101140026","132","North Sydney","1","New South Wales",0.1779
"12101140027","132","North Sydney","1","New South Wales",0.2434
"12101140028","132","North Sydney","1","New South Wales",0.201
"12101140029","132","North Sydney","1","New South Wales",0.2279
"12101140030","132","North Sydney","1","New South Wales",0.1783
"12101140031","132","North Sydney","1","New South Wales",0.1427
"12101140032","132","North Sydney","1","New South Wales",0.107
"12101140033","132","North Sydney","1","New South Wales",0.091
"12101140034","132","North Sydney","1","New South Wales",0.3161
"12101140035","132","North Sydney","1","New South Wales",0.1661
"12101140036","132","North Sydney","1","New South Wales",0.1081
"12101140037","132","North Sydney","1","New South Wales",0.1152
"12101140038","132","North Sydney","1","New South Wales",0.2032
"12101140040","132","North Sydney","1","New South Wales",0.1222
"12101140041","132","North Sydney","1","New South Wales",0.1564
"12101140042","132","North Sydney","1","New South Wales",0.0603
"12101140043","132","North Sydney","1","New South Wales",0.1484
"12101140044","132","North Sydney","1","New South Wales",0.0895
"12101140045","132","North Sydney","1","New South Wales",0.0824
"12101140047","132","North Sydney","1","New South Wales",0.1341
"12101140049","132","North Sydney","1","New South Wales",0.0969
"12101140050","132","North Sydney","1","New South Wales",0.2172
"12101140051","132","North Sydney","1","New South Wales",0.1719
"12101140052","132","North Sydney","1","New South Wales",0.1116
